date,Close,High,Low,Open,Volume,Fund,Return_1D,Return_5D,Return_20D,Volatility_20D
24-03-2022,84.55314636230469,84.98424670512954,82.80000540668824,82.85748457532233,17833026,GAIL.NS,0.024373367,-0.00178916,0.1306380146483912,0.035407655
25-03-2022,84.86929321289062,85.44409151011484,84.26574875,84.78307445501743,15487354,GAIL.NS,0.003739031,0.009227675,0.10449284,0.035071856
28-03-2022,87.42714691,88.14564306532802,86.36376260547013,87.36966774557006,41821984,GAIL.NS,0.030138742,0.054054064,0.2123176776145614,0.03167256
29-03-2022,87.74329376220703,88.23187989,86.50747837488377,88.05943579476566,15687570,GAIL.NS,0.003616118,0.064133816,0.1711204935437449,0.030960087
30-03-2022,88.20314025878906,88.69171981171262,87.31219333514052,88.23187984554517,14933176,GAIL.NS,0.005240816,0.068593561,0.095577278,0.02675646
31-03-2022,89.46769714355469,90.38738367360722,87.85826051662004,88.97911758019329,43637698,GAIL.NS,0.014336869,0.058123807,0.055192228,0.024374343
01-04-2022,93.14642333984375,93.34760045102463,89.58266188865188,90.24367897488753,26125590,GAIL.NS,0.041117927,0.097527973,0.054014304,0.024276775
04-04-2022,92.94523620605469,94.49719348773534,92.71531295428579,94.03735356226672,17226963,GAIL.NS,-0.002159902,0.063116429,0.07575636,0.023582102
05-04-2022,92.39916992,93.97987334825088,92.05428833709328,93.60625217957644,17312992,GAIL.NS,-0.00587514,0.053062473,0.028418395,0.022081381
06-04-2022,93.31884766,93.83617331,91.30705051689229,91.85310917659775,10617483,GAIL.NS,0.009953312,0.057999153,0.066699504,0.021136013
07-04-2022,92.37042999267578,93.95113341314254,91.50822932,93.37633515936785,11665852,GAIL.NS,-0.010163195,0.032444479,0.075677186,0.020763548
08-04-2022,93.20389556884766,93.54877716895538,92.05429242784506,92.74405563,10835868,GAIL.NS,0.009023078,0.00061701,0.1368926637586445,0.017249153
11-04-2022,94.61214447021484,95.35938675779282,93.43380845295957,93.69246469076596,17773953,GAIL.NS,0.015109335,0.017934306,0.1169645628419189,0.016221519
12-04-2022,95.81922912597656,96.96883216905763,94.52592816928617,95.10073297986112,42080380,GAIL.NS,0.012758242,0.03701396,0.1315864730956673,0.01623077
13-04-2022,96.94010162353516,97.42868115,95.99168214915997,96.53774084985031,16484244,GAIL.NS,0.011697782,0.038805172,0.1748994142763302,0.014410469
18-04-2022,96.53773498535156,98.17591756597531,95.99167631783334,96.07789507,24478446,GAIL.NS,-0.004150673,0.045115141,0.1396975468578274,0.013976054
19-04-2022,97.71607208251953,99.72786913604868,96.76764614172212,97.37119052023581,42103258,GAIL.NS,0.012205974,0.048411888,0.1619958233679099,0.013632226
20-04-2022,95.18696594238281,98.54955024752937,94.03736272763045,98.54955024752937,26439088,GAIL.NS,-0.025882192,0.006075557,0.1476093162761644,0.014854775
21-04-2022,94.26728820800781,94.98578447823239,92.25548417962506,94.26728820800781,26070097,GAIL.NS,-0.009661803,-0.01619655,0.1432555677003475,0.015049835
22-04-2022,94.38223266601562,95.24443332582815,93.34758792739919,93.69246950693801,10841299,GAIL.NS,0.001219346,-0.026386077,0.1434541427570266,0.015046371
25-04-2022,90.73223876953125,93.60624292102013,89.66886111454076,93.06018430299983,26466789,GAIL.NS,-0.038672468,-0.060137067,0.073079391,0.017570418
26-04-2022,90.27240753173828,91.91059012060555,89.09407143980664,91.73815261780649,23229772,GAIL.NS,-0.005068003,-0.076176461,0.063663949,0.017678876
27-04-2022,89.46769714355469,90.44486285,88.80668005597275,89.61140165847503,21439446,GAIL.NS,-0.008914245,-0.060084579,0.023340007,0.01667992
28-04-2022,90.7035141,91.30705855652597,90.01375746246205,90.81847902028888,17426662,GAIL.NS,0.013812996,-0.037804992,0.033737283,0.016909139
29-04-2022,91.47949219,92.74405364210361,90.99091267200507,91.10587101022288,19011850,GAIL.NS,0.008555105,-0.030755158,0.037145525,0.016960834
02-05-2022,90.55980682373047,91.76688903588986,90.01374817,90.90468839550013,9307420,GAIL.NS,-0.010053459,-0.001900448,0.012206749,0.016900986
04-05-2022,90.55980682373047,92.02554528116548,89.66886660053234,90.24366483,15067609,GAIL.NS,0,0.003183689,-0.02776936,0.013979446
05-05-2022,92.74405670166016,93.97987861247816,91.16335318674211,91.39327644883197,19248847,GAIL.NS,0.024119418,0.036620587,-0.002164495,0.015086853
06-05-2022,92.08303833007812,92.54287827,90.47359525285026,91.16335187304122,11865471,GAIL.NS,-0.007127339,0.01520916,-0.003421368,0.015115092
09-05-2022,89.72635650634766,91.93933753783148,89.38147489329585,90.81848051800013,10668991,GAIL.NS,-0.025593007,-0.019164248,-0.038496951,0.015942673
10-05-2022,85.58778381347656,90.21492920725446,85.07046472217567,89.06533268837894,20527045,GAIL.NS,-0.046124381,-0.054903198,-0.07342876,0.018717331
11-05-2022,86.59368896484375,88.03068790205394,85.32912753,85.61652995066359,16623364,GAIL.NS,0.011752906,-0.043795564,-0.070921999,0.018824162
12-05-2022,86.39250946044922,87.25471017992703,85.07046879578787,86.42124904589386,14025940,GAIL.NS,-0.002323258,-0.068484682,-0.086877166,0.018313765
13-05-2022,84.95550537109375,87.82950979009033,84.35196753479693,86.82360462550353,11376351,GAIL.NS,-0.016633434,-0.077403321,-0.113377282,0.018044045
16-05-2022,86.62243652,86.88109280379011,85.01299335563117,85.61653783259341,6032104,GAIL.NS,0.019621226,-0.03459318,-0.106433405,0.018529858
17-05-2022,88.63423156738281,88.86414823790201,86.85234448,87.82951006442745,9515223,GAIL.NS,0.023224873,0.035594423,-0.081869576,0.019610174
18-05-2022,88.31808471679688,89.52516690493528,87.91572398741741,88.95036210406819,11161104,GAIL.NS,-0.003566871,0.019913642,-0.096176475,0.01923443
19-05-2022,88.37557220458984,88.74919338692094,86.07637251878623,86.79486872043586,10548978,GAIL.NS,0.000650914,0.022954105,-0.071558051,0.018613583
20-05-2022,89.84130859,90.32988810401403,88.66297248349463,88.83540998897516,8769070,GAIL.NS,0.016585311,0.057510143,-0.046951384,0.019078648
23-05-2022,88.05943298339844,89.66887610351077,87.77203712485662,89.09407781,8706325,GAIL.NS,-0.019833589,0.016589195,-0.066991419,0.019455573
24-05-2022,87.36967468261719,89.09407611333944,86.79486982033015,88.43305249513017,10262602,GAIL.NS,-0.007832872,-0.014267139,-0.037060301,0.017640228
25-05-2022,87.42714691,88.51926422,86.82360251194736,87.51336566069766,12431466,GAIL.NS,0.000657805,-0.01008783,-0.031518608,0.01762979
26-05-2022,86.90982818603516,88.17438300034395,85.18542688534453,87.62832434,11919162,GAIL.NS,-0.005917141,-0.016585398,-0.02858986,0.017575668
27-05-2022,82.08149719238281,87.65706169456934,81.7366222,87.54210336493443,17134840,GAIL.NS,-0.055555638,-0.086372422,-0.095057143,0.020955689
30-05-2022,82.62757110595703,83.92087218459947,81.33427002731459,83.37480690525507,15258349,GAIL.NS,0.006652826,-0.061684043,-0.096763995,0.02089626
31-05-2022,84.61061859,87.42714366985628,82.48385663593507,82.91495694340175,44252818,GAIL.NS,0.023999828,-0.031579105,-0.065693473,0.021818247
01-06-2022,85.64527893066406,85.99015397722015,84.49567570793418,84.75433857,16916865,GAIL.NS,0.012228493,-0.020381175,-0.054268312,0.022081282
02-06-2022,85.73148345947266,86.42124001614381,85.07045990717451,85.67400429458912,10290948,GAIL.NS,0.00100653,-0.013558245,-0.075612104,0.021199213
03-06-2022,84.84054565429688,86.90982853914683,84.61062241017179,86.22006538484052,8321058,GAIL.NS,-0.010392189,0.033613525,-0.078651756,0.021239475
06-06-2022,85.15667724609375,86.19132193109165,83.92086206539942,83.97834122933232,7615440,GAIL.NS,0.003726185,0.030608502,-0.050929063,0.02066525
07-06-2022,86.79486846923828,88.05942993728777,85.21417156772841,85.30039032230852,19132638,GAIL.NS,0.019237378,0.025815316,0.014103469,0.018435119
08-06-2022,87.62832641601562,88.86414825449432,86.79486532908973,87.45588891309403,15511416,GAIL.NS,0.009602618,0.023154195,0.011948185,0.018374445
09-06-2022,87.11100006103516,89.20902239521054,86.82359766874296,87.08226048,10734990,GAIL.NS,-0.005903643,0.016091132,0.008316584,0.018423411
10-06-2022,85.70275115966797,87.94447167096095,85.30039039322367,87.34093381032915,9311254,GAIL.NS,-0.016166143,0.010162659,0.008795731,0.018400717
13-06-2022,84.09329986572266,85.07045881230404,82.54133612156625,85.07045881230404,12132084,GAIL.NS,-0.018779459,-0.012487305,-0.029197247,0.018314887
14-06-2022,84.46692657470703,85.93266509112982,83.46102798,83.69094465151356,7573116,GAIL.NS,0.004443002,-0.026821193,-0.04701688,0.017451342
15-06-2022,84.81180572509766,87.31218234860398,83.94960507476611,85.99014178996688,16896789,GAIL.NS,0.004083008,-0.032141669,-0.039700578,0.017504893
16-06-2022,80.75946807861328,85.87519341,80.50081180038686,85.61653712881227,14733385,GAIL.NS,-0.047780349,-0.072913088,-0.086178838,0.020268738
17-06-2022,79.86853027,81.88033428042442,78.28783323329839,79.89726986081803,25102788,GAIL.NS,-0.011031992,-0.068075071,-0.111004375,0.019704089
20-06-2022,75.38507843017578,80.44332405,74.14925660960647,80.44332405,17061658,GAIL.NS,-0.056135399,-0.103554284,-0.14392955,0.022544069
21-06-2022,78.37403869628906,78.74765984690681,75.58625314694225,77.02325858440571,14231107,GAIL.NS,0.039649229,-0.072133415,-0.102960621,0.024884998
22-06-2022,76.79333496,77.54057725842313,74.92523579529218,77.31065402147803,19244923,GAIL.NS,-0.020168716,-0.094544276,-0.12163055,0.025065645
23-06-2022,75.70121765136719,78.31655911367692,75.29885692039117,76.44845337054943,20161450,GAIL.NS,-0.014221512,-0.062633528,-0.128968274,0.025130108
24-06-2022,76.13232422,77.02326450094183,75.1551586,77.02326450094183,12164283,GAIL.NS,0.005694843,-0.046779452,-0.072478855,0.022434496
27-06-2022,77.39688110351562,77.65554395067596,76.01736126748922,77.02326649260657,10260453,GAIL.NS,0.016609987,0.026687014,-0.063304414,0.022779786
28-06-2022,78.69017791748047,78.862622,76.87955781971796,76.96577657140777,9907093,GAIL.NS,0.016709935,0.004033724,-0.069972786,0.022379585
29-06-2022,80.04097747802734,80.44333829501947,77.88547545059456,78.00043380457227,14882062,GAIL.NS,0.01716605,0.042290682,-0.065436198,0.022587096
30-06-2022,77.7130127,80.70197522806056,77.45435646092392,79.83977462396147,14776534,GAIL.NS,-0.029084662,0.026575465,-0.09353006,0.023288204
01-07-2022,76.0748291,78.40277464,75.29885383185791,77.08073417677771,15116436,GAIL.NS,-0.021079914,-0.0007552,-0.103319898,0.023548385
04-07-2022,76.76460266113281,77.22444260057866,75.27012450245117,75.29886409,6503989,GAIL.NS,0.009067041,-0.008169301,-0.098548638,0.023684486
05-07-2022,76.90830231,78.11538464195469,76.62090645,76.93704189285789,6013528,GAIL.NS,0.001871952,-0.022644193,-0.113907266,0.023063023
06-07-2022,76.76460266113281,77.13822384532057,74.46540296,76.73586307604678,12987415,GAIL.NS,-0.001868454,-0.040933718,-0.123975023,0.022801686
07-07-2022,78.63269805908203,78.71892338808365,77.13821997537678,77.13821997537678,7963336,GAIL.NS,0.024335375,0.011834381,-0.097327571,0.023812721
08-07-2022,78.89137268066406,81.27679136999032,78.20160941,81.27679136999032,10036582,GAIL.NS,0.003289657,0.037023331,-0.079476777,0.023722662
11-07-2022,79.66734313964844,80.18466222548939,78.25907722288203,78.89136122185246,13317447,GAIL.NS,0.009835936,0.037813528,-0.052631503,0.023638353
12-07-2022,79.89725494384766,80.58701807,78.51773527293125,79.32245673,9670797,GAIL.NS,0.002885898,0.038863849,-0.054100129,0.023617077
13-07-2022,79.03506469726562,80.44333071304067,78.37404765,80.44333071304067,13899456,GAIL.NS,-0.010791237,0.02957694,-0.068112464,0.023632772
14-07-2022,80.06970215,80.38583756297584,79.03505742119619,79.17876191496435,9560767,GAIL.NS,0.013090866,0.018274892,-0.008540991,0.021411678
15-07-2022,80.73072814941406,81.47797055,80.09845067169736,80.21340901708774,10049224,GAIL.NS,0.008255632,0.023315039,0.010795214,0.021332755
18-07-2022,82.82875824,83.05868152912865,80.87443988,80.87443988,6755344,GAIL.NS,0.025987999,0.039682698,0.098742085,0.017334956
19-07-2022,80.61576080322266,83.34606067,78.92009908575776,82.71378326269966,12022441,GAIL.NS,-0.026717743,0.008992873,0.028602866,0.016664469
20-07-2022,81.36299896240234,84.72557606425879,81.04685698596505,82.82873736177216,21701412,GAIL.NS,0.009269132,0.029454449,0.059505998,0.015929656
21-07-2022,82.71378326416016,83.02992525676146,81.39174270554524,81.50670103810246,8781738,GAIL.NS,0.016601948,0.033022242,0.09263478,0.015663077
22-07-2022,81.39175415039062,83.48977690491671,80.98939335179371,83.11615569,12390337,GAIL.NS,-0.015983178,0.008188035,0.069082745,0.016316595
25-07-2022,84.49566650390625,84.78306892279973,82.08150197256698,83.23110507007175,20317410,GAIL.NS,0.038135465,0.020124753,0.09171927,0.017865211
26-07-2022,82.74253082,84.63936980505795,82.57008672922746,84.63936980505795,12998664,GAIL.NS,-0.020748232,0.026381566,0.051497569,0.018476225
27-07-2022,84.35197448730469,84.72558910652569,82.36891015647602,83.05867337886937,10419007,GAIL.NS,0.019451226,0.0367363,0.053859875,0.018577338
28-07-2022,83.89213562011719,85.01299264846095,83.51851441797938,84.92677388906061,8473834,GAIL.NS,-0.00545143,0.014246143,0.079512075,0.017139093
29-07-2022,84.26574707,84.98424986105891,83.97835121646949,84.66810784376216,7014877,GAIL.NS,0.004453474,0.035310615,0.1076692260171212,0.016093907
01-08-2022,85.24961853027344,86.11774094554403,84.81555732263813,84.84449429,10328928,GAIL.NS,0.011675817,0.008922967,0.1105329224017039,0.016136998
02-08-2022,81.89287567138672,85.45217591423801,81.54562541332244,84.98917777790157,27076266,GAIL.NS,-0.039375459,-0.010268663,0.064811902,0.01899203
03-08-2022,81.48776245117188,82.41375885,79.86726544407789,82.38482187511704,19315218,GAIL.NS,-0.004946868,-0.033955483,0.061527835,0.019048654
04-08-2022,81.08263397216797,82.29800666,80.06982008391279,81.48775820282039,32498244,GAIL.NS,-0.004971648,-0.033489452,0.031156707,0.018452092
05-08-2022,76.91565704345703,80.96689342544948,76.68416122787147,80.96689342544948,65529649,GAIL.NS,-0.051391731,-0.087225122,-0.025043494,0.021927546
08-08-2022,77.17608642578125,77.78376948593953,76.88671007067089,77.55227370045013,20840541,GAIL.NS,0.003385909,-0.094704613,-0.031270739,0.021806316
10-08-2022,75.70026397705078,77.40757165520408,75.17939190748231,77.17607590128375,33311005,GAIL.NS,-0.019122795,-0.075618442,-0.052529852,0.022133682
11-08-2022,74.45596313476562,76.48158433462609,74.34021524427317,76.39477341675675,38551380,GAIL.NS,-0.016437206,-0.086292703,-0.057937595,0.022281053
12-08-2022,76.10539245605469,76.27902090452173,74.36914771087285,74.77427192629848,29145945,GAIL.NS,0.022153086,-0.061384803,-0.049510734,0.022708032
16-08-2022,78.18888854980469,78.27569946360757,75.93177167468876,76.65520920287582,25540356,GAIL.NS,0.027376458,0.016553606,-0.031485404,0.023561792
17-08-2022,78.10208129882812,78.88339280619235,77.87057889458194,78.39145764832375,18559593,GAIL.NS,-0.001110225,0.011998469,-0.05706565,0.022670304
18-08-2022,78.47826385498047,78.70975962,77.95739176,78.27569843551943,16228315,GAIL.NS,0.00481655,0.036697361,-0.026514628,0.021997681
19-08-2022,77.06032562,78.94126184244043,76.88670379760707,78.59401156928931,15787270,GAIL.NS,-0.01806791,0.034978562,-0.052882433,0.022167409
22-08-2022,74.86108398,76.22114812905977,74.13765308,75.90283482137303,24640419,GAIL.NS,-0.028539221,-0.016349807,-0.094938219,0.022419162
23-08-2022,76.56839752197266,76.74202598610616,74.31128047422662,74.54278288532171,16980100,GAIL.NS,0.022806423,-0.020725337,-0.059260999,0.023063443
24-08-2022,76.45265197753906,76.71309137,75.58452949993907,76.01859073873906,17466696,GAIL.NS,-0.001511662,-0.021118891,-0.095188486,0.020968952
25-08-2022,76.77095794677734,77.63908034101418,76.56839252238969,76.62626646557237,13795335,GAIL.NS,0.004163439,-0.021755144,-0.072170537,0.020708633
26-08-2022,77.87057495117188,78.94126275381149,77.26289193357783,77.61014221073792,17163393,GAIL.NS,0.014323346,0.010514481,-0.076837556,0.020439089
29-08-2022,77.52333832,77.69696016055047,76.39477647070885,77.14715103548367,13597173,GAIL.NS,-0.004459151,0.035562594,-0.0759165,0.020436044
30-08-2022,78.76763916015625,79.25958094669262,78.13101913215101,78.30464096981193,16684747,GAIL.NS,0.016050661,0.028722576,-0.065247246,0.020841248
01-09-2022,78.91232299804688,79.46213205392098,78.27569641,78.97019693832331,18915690,GAIL.NS,0.001836844,0.032172475,-0.07433811,0.02058722
02-09-2022,78.30464172363281,79.46214052226087,78.01527199141226,79.34639262937266,17306892,GAIL.NS,-0.007700715,0.019977395,-0.043816192,0.018838428
05-09-2022,79.14382172,79.43319805175106,77.61014237193427,78.70976052476897,19224678,GAIL.NS,0.010716861,0.016350807,-0.028764328,0.019036968
06-09-2022,80.77878571,81.03921843142301,79.17275409150236,80.30131577329097,28296817,GAIL.NS,0.020658138,0.041993127,-0.00374739,0.019629111
07-09-2022,80.56175994873047,81.47328447870832,80.21450967020398,81.08263205489612,10690240,GAIL.NS,-0.002686668,0.022777384,0.04740391,0.015506357
08-09-2022,80.34473419189453,81.38647846697235,80.21451450169766,80.99582601963031,7180648,GAIL.NS,-0.002693905,0.018151933,0.041057378,0.015546228
09-09-2022,80.21450805664062,80.69197138466794,80.04087960924593,80.47494079286061,5597228,GAIL.NS,-0.001620842,0.024390206,0.059633135,0.014759723
12-09-2022,80.51834869384766,80.82219019445786,80.17109843,80.47493992665422,6581257,GAIL.NS,0.003787851,0.017367458,0.081422432,0.014032578
13-09-2022,80.12770080566406,81.08263412859837,79.95407235033615,80.69197507154682,7045689,GAIL.NS,-0.004851663,-0.008060098,0.052851818,0.013483938
14-09-2022,79.60681915283203,80.08428910846902,79.25957550136668,79.52000823996569,6872183,GAIL.NS,-0.006500644,-0.011853525,0.018134682,0.012291346
15-09-2022,79.17276000976562,80.90900480492056,79.08594909465754,79.73704089284062,8970450,GAIL.NS,-0.005452537,-0.01458682,0.013708709,0.012368153
16-09-2022,79.78044891357422,80.73538221730125,78.30463688,79.08594835272825,18170179,GAIL.NS,0.00767548,-0.00541123,0.016592939,0.012433927
19-09-2022,78.13102722167969,80.08430290222168,77.95740536604232,79.99749197,8372178,GAIL.NS,-0.02067451,-0.029649409,0.01389433,0.012654871
20-09-2022,78.91232299804688,79.30297541,78.21782246823376,78.47826182272566,6639747,GAIL.NS,0.009999814,-0.015168011,0.054116756,0.010748182
21-09-2022,77.26289367675781,78.95572970914026,76.87224124566903,78.73869910892465,13740141,GAIL.NS,-0.02090205,-0.029443778,0.009070272,0.010886081
22-09-2022,76.61180114746094,77.17608202730435,75.65686784024422,77.08927111269341,13003243,GAIL.NS,-0.008426976,-0.032346464,0.00208167,0.011062004
23-09-2022,74.65852355957031,76.82882947699969,74.39808420017957,76.39476829,8632586,GAIL.NS,-0.025495779,-0.064200257,-0.027516061,0.012404001
26-09-2022,73.66018676757812,74.61512011471923,72.05416159876145,74.35468735999812,15119710,GAIL.NS,-0.01337204,-0.057222343,-0.054069052,0.012107992
27-09-2022,74.87555694580078,75.09258754564368,72.61844003208428,74.65852634595788,10752213,GAIL.NS,0.016499689,-0.051155078,-0.034154636,0.012833489
28-09-2022,74.39809418,74.91897296587939,73.31294107300826,74.35469202702593,12068829,GAIL.NS,-0.006376751,-0.037078594,-0.05547386,0.012167269
29-09-2022,74.57171630859375,75.30961903209719,74.00743541770935,74.65852722490327,12673874,GAIL.NS,0.002333691,-0.026628859,-0.055005435,0.012177692
30-09-2022,75.57006072998047,75.74368257,73.79040708624801,74.00743769532521,11829278,GAIL.NS,0.013387709,0.012209419,-0.034922336,0.012631381
03-10-2022,73.92062377929688,76.35136253,73.35634289392472,76.35136253,14508849,GAIL.NS,-0.021826593,0.003535655,-0.065996282,0.013037289
04-10-2022,75.74368286132812,76.22115285244682,74.22446859,74.74534073105632,10340686,GAIL.NS,0.024662388,0.01159425,-0.062331995,0.013449249
06-10-2022,76.00411987304688,76.52499199596143,75.52664989681364,76.04752201972819,10663228,GAIL.NS,0.003438399,0.02158692,-0.056573244,0.013529296
07-10-2022,75.39643096923828,76.09093155561435,74.70193700611067,76.00412063812946,12478992,GAIL.NS,-0.007995473,0.011059349,-0.061588395,0.013578533
10-10-2022,77.43651580810547,77.69695518,74.22446556175012,74.22446556175012,11158338,GAIL.NS,0.027058109,0.02469834,-0.034632042,0.015163191
11-10-2022,74.83214569091797,77.34970189012246,74.65852386610996,77.34970189012246,13259938,GAIL.NS,-0.033632326,0.012331091,-0.070619965,0.01668862
12-10-2022,74.96236419677734,75.22280355315735,73.87721125,74.87555328573333,11033418,GAIL.NS,0.001740141,-0.010315298,-0.064463807,0.016726041
13-10-2022,74.18106079101562,75.70027508031406,74.00743895010956,75.22281170619804,6397554,GAIL.NS,-0.010422609,-0.023986319,-0.068156955,0.01678973
14-10-2022,73.87722015,75.35303231,73.83381800468003,74.91897108162566,6931298,GAIL.NS,-0.004095933,-0.020149638,-0.066885882,0.016783695
17-10-2022,73.83381652832031,74.35468867018926,73.22612684,73.87721867658102,9373705,GAIL.NS,-0.00058751,-0.046524553,-0.074537465,0.01659944
18-10-2022,73.79039764404297,74.57170906139415,73.70358673617011,74.22445880665498,8035885,GAIL.NS,-0.000588062,-0.01392113,-0.055555773,0.016121327
19-10-2022,73.61677551269531,74.48489783419762,73.35633616694554,74.18104972307366,7157063,GAIL.NS,-0.00235291,-0.01795019,-0.067106724,0.015842163
20-10-2022,75.91729736328125,76.22114548640108,73.05249756317038,73.44314997397024,17120292,GAIL.NS,0.031249968,0.023405389,-0.017415816,0.01704694
21-10-2022,75.04918670654297,76.48159014151248,74.87556486,75.91730919764584,7929074,GAIL.NS,-0.011434952,0.015863707,-0.020396524,0.017131387
24-10-2022,75.35302734,75.78708854590697,75.09258797315648,75.78708854590697,869107,GAIL.NS,0.004048553,0.020576084,0.009302404,0.016143334
25-10-2022,75.13599395751953,76.00411633,74.57171309098264,75.35302455,7086629,GAIL.NS,-0.002880221,0.018235385,0.020035344,0.015833355
27-10-2022,76.43818664550781,76.69861941430537,74.48491107490624,75.22281385470595,12203430,GAIL.NS,0.017331143,0.038325655,0.020869691,0.015876918
28-10-2022,78.17443084716797,78.34805269136731,76.26455744473105,76.74202745115248,20036187,GAIL.NS,0.022714356,0.029731478,0.050758514,0.016472215
31-10-2022,79.25957489013672,79.43319671453047,78.30463498622699,78.60848311378811,12658201,GAIL.NS,0.013881061,0.056101716,0.062863761,0.016663381
01-11-2022,79.34638977050781,79.78045097644795,78.82551764802932,79.43320068704617,7632156,GAIL.NS,0.001095324,0.052995381,0.049971232,0.016493073
02-11-2022,79.25957489013672,79.52000762672733,78.99913553029806,79.3463858,7390466,GAIL.NS,-0.001094125,0.054881565,0.072225461,0.015500665
03-11-2022,78.60848236083984,79.17275659633866,78.30463423618912,78.99913477360793,12821695,GAIL.NS,-0.008214686,0.028392821,0.037822289,0.014881115
04-11-2022,76.87223815917969,79.30297681004923,76.48157912052793,78.99913530659654,13339109,GAIL.NS,-0.022087237,-0.016657527,0.01142199,0.015813317
07-11-2022,78.60848236083984,78.82551295087723,76.39476769315932,76.87223764054077,13463366,GAIL.NS,0.022586102,-0.008214686,0.042602168,0.016397377
09-11-2022,76.91565704345703,78.60849999954903,76.61181547387625,78.56509122250199,12172444,GAIL.NS,-0.021534894,-0.030634446,-0.006726268,0.016120415
10-11-2022,76.56839752197266,77.43651997,76.35136690924229,76.82883690654856,6898707,GAIL.NS,-0.004514809,-0.033953972,0.023201952,0.014136189
11-11-2022,77.13267517089844,77.56673637796399,76.43818121,77.26289485766779,8365138,GAIL.NS,0.007369589,-0.018774147,0.028952008,0.014202521
14-11-2022,76.48158264160156,76.95905261418623,76.30796080970623,76.91564384458823,7996003,GAIL.NS,-0.008441202,-0.00508188,0.031012253,0.014121485
15-11-2022,78.04420471191406,78.13101563,76.43817960423402,76.48158175007777,8247787,GAIL.NS,0.020431351,-0.00717833,0.056404187,0.014653731
16-11-2022,78.56507873535156,79.21617054807547,77.47992571414505,78.13101752686896,10223428,GAIL.NS,0.00667409,0.021444551,0.064079881,0.014654067
17-11-2022,78.26123047,78.91232222535649,77.56672994573726,78.56507196385013,4925266,GAIL.NS,-0.003867472,0.022108768,0.060588274,0.014717037
18-11-2022,78.39144897460938,79.47660188608931,77.95738781001741,78.69529046517421,14475534,GAIL.NS,0.001663895,0.016319592,0.064858498,0.014666776
21-11-2022,77.82717895507812,78.69530140494348,77.69695926,78.39145987214033,7845740,GAIL.NS,-0.007198107,0.01759373,0.025157397,0.013255249
22-11-2022,79.08594512939453,79.21616480715177,77.69695068756255,78.47826213085803,18535213,GAIL.NS,0.016173864,0.013348082,0.05378817,0.013293873
23-11-2022,78.82551574707031,79.34638785698745,78.13101518501534,79.34638785698745,8624491,GAIL.NS,-0.003292992,0.003314921,0.046082932,0.013356089
24-11-2022,79.95407104492188,80.25791255772445,78.78210713939865,78.91232682295639,14011196,GAIL.NS,0.014317132,0.021630641,0.064124753,0.01355445
25-11-2022,80.95240783691406,81.47327991389612,79.65022433283502,80.30131608487454,12249200,GAIL.NS,0.012486378,0.032668855,0.059057147,0.01333004
28-11-2022,80.51834869384766,81.42987981892625,80.25790933718292,80.99581863998367,11371642,GAIL.NS,-0.005361905,0.034578791,0.029983178,0.012598179
29-11-2022,81.73372650146484,82.16778770792695,79.91067075897367,80.73538440195232,18484964,GAIL.NS,0.01509442,0.033479797,0.031215807,0.01266342
30-11-2022,82.25460052490234,82.42822236219902,81.42988686287028,82.03756991665722,18501717,GAIL.NS,0.006372816,0.043502218,0.036652087,0.012706949
01-12-2022,81.29967498779297,82.81888939153563,81.16945528567948,82.68866968942214,9433858,GAIL.NS,-0.011609388,0.016829711,0.025739478,0.013049328
02-12-2022,80.90900421142578,81.73372445702373,80.77879115134293,81.60350477369266,9494016,GAIL.NS,-0.004805318,-0.000536162,0.029265568,0.01293958
05-12-2022,80.86560821533203,81.51670005825218,80.43154699,81.16944975071169,15148621,GAIL.NS,-0.000536356,0.0043128,0.051948143,0.011708758
06-12-2022,80.73538208007812,81.16944327405703,80.04088152041258,81.16944327405703,9031442,GAIL.NS,-0.001610402,-0.012214596,0.027056873,0.010745458
07-12-2022,80.95240783691406,81.64690835505534,80.56175543498946,80.56175543498946,11134858,GAIL.NS,0.002688112,-0.015831244,0.052482823,0.009292337
08-12-2022,80.34473419189453,81.12603908657861,80.25791664959758,80.95241724848184,10614975,GAIL.NS,-0.007506554,-0.011745936,0.049319782,0.009435899
09-12-2022,78.86891937,81.25625599245208,78.39145602252891,80.77879264242239,15835417,GAIL.NS,-0.018368532,-0.025214559,0.02250984,0.010432444
12-12-2022,80.56175994873047,81.08263205489612,78.30463644993235,79.08594792080491,15920076,GAIL.NS,0.021463976,-0.003757447,0.053348495,0.011104584
13-12-2022,80.95240783691406,81.60349958895358,80.47493790278595,80.86559692795835,11215454,GAIL.NS,0.004849049,0.002688112,0.037263537,0.010310364
14-12-2022,83.33974457,83.60018391894482,80.86559722566199,80.95240813493729,22598875,GAIL.NS,0.02949062,0.02949062,0.060773386,0.011993509
15-12-2022,84.51172637939453,85.42325767881489,82.86229225928824,83.469982,28006772,GAIL.NS,0.0140627,0.051863912,0.079867079,0.012120866
16-12-2022,83.99083709716797,86.98585654590737,83.86061742042976,84.38148950413472,35484499,GAIL.NS,-0.006163515,0.064942157,0.071428558,0.0123222
19-12-2022,84.55512237548828,85.03258571753484,83.25293878640966,84.33809177730852,13524731,GAIL.NS,0.006718415,0.049568957,0.086447222,0.012075118
